semesterCode,departmentCode,courseCode,courseTitle,courseCredit,section,facultyCode,time,room,seatCapacity,course_upper,dayOfWeek,start,end
253,ACT,ACT201,Introduction to Financial Accounting,3.0,1,AhU,RA 11:20 AM - 12:50 PM,NAC510,40,ACT201,RA,11:20,12:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,10,IAC,ST 09:40 AM - 11:10 AM,NAC411,40,ACT201,ST,09:40,11:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,11,MdM,ST 11:20 AM - 12:50 PM,NAC410,40,ACT201,ST,11:20,12:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,12,MIBS,ST 08:00 AM - 09:30 AM,NAC310,40,ACT201,ST,08:00,09:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,13,MN,MW 01:00 PM - 02:30 PM,NAC411,40,ACT201,MW,01:00,02:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,14,MN,MW 02:40 PM - 04:10 PM,NAC410,40,ACT201,MW,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,15,MN,ST 01:00 PM - 02:30 PM,NAC510,40,ACT201,ST,01:00,02:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,16,MN,ST 02:40 PM - 04:10 PM,NAC507,40,ACT201,ST,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,17,NNh,MW 09:40 AM - 11:10 AM,NAC310,40,ACT201,MW,09:40,11:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,18,NNh,MW 11:20 AM - 12:50 PM,NAC309,40,ACT201,MW,11:20,12:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,19,SHA1,ST 02:40 PM - 04:10 PM,NAC510,40,ACT201,ST,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,2,ARm,ST 01:00 PM - 02:30 PM,NAC310,40,ACT201,ST,01:00,02:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,20,TsA,MW 08:00 AM - 09:30 AM,NAC411,40,ACT201,MW,08:00,09:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,21,TBA,MW 06:00 PM - 07:30 PM,NAC206,40,ACT201,MW,06:00,07:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,22,TBA,ST 02:40 PM - 04:10 PM,NAC411,40,ACT201,ST,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,23,TBA,ST 01:00 PM - 02:30 PM,NAC507,40,ACT201,ST,01:00,02:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,24,TBA,RA 01:00 PM - 02:30 PM,NAC410,40,ACT201,RA,01:00,02:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,25,TBA,RA 09:40 AM - 11:10 AM,NAC510,40,ACT201,RA,09:40,11:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,26,TBA,RA 02:40 PM - 04:10 PM,NAC215,40,ACT201,RA,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,27,TBA,MW 04:20 PM - 05:50 PM,NAC309,0,ACT201,MW,04:20,05:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,28,TBA,RA 09:40 AM - 11:10 AM,NAC410,0,ACT201,RA,09:40,11:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,29,TBA,MW 04:20 PM - 05:50 PM,NAC310,0,ACT201,MW,04:20,05:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,3,ARm,ST 02:40 PM - 04:10 PM,NAC206,40,ACT201,ST,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,30,TBA,ST 04:20 PM - 05:50 PM,NAC310,0,ACT201,ST,04:20,05:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,4,Asy,MW 09:40 AM - 11:10 AM,NAC206,40,ACT201,MW,09:40,11:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,5,Asy,MW 11:20 AM - 12:50 PM,NAC410,40,ACT201,MW,11:20,12:50
253,ACT,ACT201,Introduction to Financial Accounting,3.0,6,AWKm,RA 02:40 PM - 04:10 PM,NAC410,40,ACT201,RA,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,7,FI,MW 01:00 PM - 02:30 PM,NAC307,40,ACT201,MW,01:00,02:30
253,ACT,ACT201,Introduction to Financial Accounting,3.0,8,FI,MW 02:40 PM - 04:10 PM,NAC307,40,ACT201,MW,02:40,04:10
253,ACT,ACT201,Introduction to Financial Accounting,3.0,9,HAS,ST 04:20 PM - 05:50 PM,NAC510,40,ACT201,ST,04:20,05:50
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,1,FI,ST 01:00 PM - 02:30 PM,NAC411,40,ACT202,ST,01:00,02:30
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,10,RMH1,ST 08:00 AM - 09:30 AM,NAC406,40,ACT202,ST,08:00,09:30
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,11,SHA1,MW 01:00 PM - 02:30 PM,NAC509,40,ACT202,MW,01:00,02:30
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,12,SHA1,MW 02:40 PM - 04:10 PM,NAC510,40,ACT202,MW,02:40,04:10
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,13,Sys,MW 11:20 AM - 12:50 PM,NAC513,40,ACT202,MW,11:20,12:50
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,14,TsA,ST 08:00 AM - 09:30 AM,NAC411,40,ACT202,ST,08:00,09:30
253,ACT,ACT202,Introduction to Managerial Accounting,3.0,15,TsA,ST 09:40 AM - 11:10 AM,NAC206,40,ACT202,ST,09:40,11:10
253,BMD,BBT315,Metabolism,3.0,4,SFRH,MW 08:00 AM - 09:30 AM,SAC802,40,BBT315,MW,08:00,09:30
253,BMD,BBT316,Immunology,3.0,1,KNH,MW 09:40 AM - 11:10 AM,SAC404,40,BBT316,MW,09:40,11:10
253,BMD,BBT316,Immunology,3.0,2,KNH,MW 11:20 AM - 12:50 PM,SAC404,40,BBT316,MW,11:20,12:50
253,BMD,BBT316,Immunology,3.0,3,KNH,MW 02:40 PM - 04:10 PM,SAC404,40,BBT316,MW,02:40,04:10
253,BMD,BBT316L,Immunology Lab,1.0,1,NRO,R 02:40 PM - 05:40 PM,SAC414,20,BBT316L,R,02:40,05:40
253,BMD,BBT316L,Immunology Lab,1.0,2,NRO,R 02:40 PM - 05:40 PM,SAC414_V,20,BBT316L,R,02:40,05:40
253,BMD,BBT316L,Immunology Lab,1.0,3,NRO,A 11:20 AM - 02:20 PM,SAC414,20,BBT316L,A,11:20,02:20
253,BMD,BBT316L,Immunology Lab,1.0,4,NRO,R 11:20 AM - 02:20 PM,SAC414_V,20,BBT316L,R,11:20,02:20
253,BMD,BBT317,Molecular Genetics,3.0,1,SDL,MW 09:40 AM - 11:10 AM,SAC402,40,BBT317,MW,09:40,11:10
253,BMD,BBT317,Molecular Genetics,3.0,2,SDL,MW 11:20 AM - 12:50 PM,SAC402,40,BBT317,MW,11:20,12:50
253,BMD,BBT317,Molecular Genetics,3.0,3,MSH3,ST 02:40 PM - 04:10 PM,SAC405,40,BBT317,ST,02:40,04:10
253,BMD,BBT317,Molecular Genetics,3.0,4,MSH3,MW 08:00 AM - 09:30 AM,SAC404,40,BBT317,MW,08:00,09:30
253,BMD,BBT318,Cell Biology,3.0,1,SDL,ST 11:20 AM - 12:50 PM,SAC402,40,BBT318,ST,11:20,12:50
253,BMD,BBT318,Cell Biology,3.0,2,SDL,ST 02:40 PM - 04:10 PM,SAC402,40,BBT318,ST,02:40,04:10
253,BMD,BBT318,Cell Biology,3.0,3,IJN,ST 09:40 AM - 11:10 AM,SAC405,40,BBT318,ST,09:40,11:10
253,BMD,BBT318,Cell Biology,3.0,4,MALM,ST 08:00 AM - 09:30 AM,SAC401,40,BBT318,ST,08:00,09:30
253,BMD,BBT335,Integrated Metabolism,3.0,1,IJN,ST 01:00 PM - 02:30 PM,SAC403,40,BBT335,ST,01:00,02:30
253,BMD,BBT335,Integrated Metabolism,3.0,2,IJN,ST 04:20 PM - 05:50 PM,SAC406,40,BBT335,ST,04:20,05:50
253,BMD,BBT335,Integrated Metabolism,3.0,3,IJN,MW 01:00 PM - 02:30 PM,SAC406,40,BBT335,MW,01:00,02:30
253,BMD,BBT413,Plant Biochemistry & Biotechnology,3.0,1,CAK,ST 09:40 AM - 11:10 AM,SAC404,40,BBT413,ST,09:40,11:10
253,BMD,BBT413,Plant Biochemistry & Biotechnology,3.0,2,CAK,ST 11:20 AM - 12:50 PM,SAC401,40,BBT413,ST,11:20,12:50
253,BMD,BBT413,Plant Biochemistry & Biotechnology,3.0,3,CAK,ST 02:40 PM - 04:10 PM,SAC403,40,BBT413,ST,02:40,04:10
253,BMD,BBT413L,Plant Biochemistry & Biotechnology Lab,1.0,1,THN,T 08:00 AM - 11:00 AM,SAC412,20,BBT413L,T,08:00,11:00
253,BMD,BBT413L,Plant Biochemistry & Biotechnology Lab,1.0,2,THN,T 08:00 AM - 11:00 AM,SAC412_V,20,BBT413L,T,08:00,11:00
253,BMD,BBT415,Molecular Biotechnology,3.0,1,CAK,MW 09:40 AM - 11:10 AM,SAC401,40,BBT415,MW,09:40,11:10
253,BMD,BBT415,Molecular Biotechnology,3.0,2,CAK,MW 11:20 AM - 12:50 PM,SAC401,40,BBT415,MW,11:20,12:50
253,BMD,BBT415L,Molecular Biotechnology Lab,1.0,1,TSHQ,W 02:40 PM - 05:40 PM,SAC412,20,BBT415L,W,02:40,05:40
253,BMD,BBT415L,Molecular Biotechnology Lab,1.0,2,TSHQ,W 02:40 PM - 05:40 PM,SAC412_V,20,BBT415L,W,02:40,05:40
253,BMD,BBT416,Bioinformatics,3.0,1,MQN,ST 11:20 AM - 12:50 PM,LIB601,40,BBT416,ST,11:20,12:50
253,BMD,BBT416,Bioinformatics,3.0,2,MQN,ST 02:40 PM - 04:10 PM,LIB601,40,BBT416,ST,02:40,04:10
253,BMD,BBT416,Bioinformatics,3.0,3,OAH,MW 08:00 AM - 09:30 AM,LIB601,40,BBT416,MW,08:00,09:30
253,BMD,BBT417,Endocrinology,3.0,1,IJN,MW 09:40 AM - 11:10 AM,SAC407,40,BBT417,MW,09:40,11:10
253,BMD,BBT417,Endocrinology,3.0,2,IJN,MW 04:20 PM - 05:50 PM,SAC406,40,BBT417,MW,04:20,05:50
253,BMD,BBT418,Pharmaceutical Biotechnology,3.0,1,CAK,MW 02:40 PM - 04:10 PM,SAC406,40,BBT418,MW,02:40,04:10
253,BMD,BBT419,Clinical Biochemistry & Xenobiotics,3.0,1,SDL,ST 09:40 AM - 11:10 AM,SAC402,40,BBT419,ST,09:40,11:10
253,BMD,BBT423,Nutritional Biochemistry,3.0,1,MALM,ST 02:40 PM - 04:10 PM,OAT601,40,BBT423,ST,02:40,04:10
253,BMD,BBT424,Virology & Oncology,3.0,1,SMDA,ST 01:00 PM - 02:30 PM,SAC406,40,BBT424,ST,01:00,02:30
253,BMD,BIO103,Biology I,3.0,15,MUNTASIR,RA 04:20 PM - 05:50 PM,SAC316,40,BIO103,RA,04:20,05:50
253,BMD,BIO103,Biology I,3.0,16,APZ,RA 08:00 AM - 09:30 AM,SAC406,40,BIO103,RA,08:00,09:30
253,BMD,BIO103,Biology I,3.0,17,MSIM,RA 08:00 AM - 09:30 AM,SAC802,40,BIO103,RA,08:00,09:30
253,BMD,BIO103,Biology I,3.0,18,ABE,RA 08:00 AM - 09:30 AM,SAC316,40,BIO103,RA,08:00,09:30
253,BMD,BIO103,Biology I,3.0,2,NBB,MW 04:20 PM - 05:50 PM,SAC405,40,BIO103,MW,04:20,05:50
253,BMD,BIO103,Biology I,3.0,20,NIA,RA 04:20 PM - 05:50 PM,NAC301,40,BIO103,RA,04:20,05:50
253,BMD,BIO103,Biology I,3.0,21,MBMD,RA 04:20 PM - 05:50 PM,SAC802,40,BIO103,RA,04:20,05:50
253,BMD,BIO103,Biology I,3.0,22,HIM,RA 08:00 AM - 09:30 AM,NAC512,40,BIO103,RA,08:00,09:30
253,BMD,BIO103,Biology I,3.0,23,APZ,RA 09:40 AM - 11:10 AM,SAC802,40,BIO103,RA,09:40,11:10
253,BMD,BIO103,Biology I,3.0,24,AAM4,RA 08:00 AM - 09:30 AM,SAC201,40,BIO103,RA,08:00,09:30
253,BMD,BIO103,Biology I,3.0,25,AAM4,RA 09:40 AM - 11:10 AM,SAC201,40,BIO103,RA,09:40,11:10
253,BMD,BIO103,Biology I,3.0,26,MRIS,RA 11:20 AM - 12:50 PM,NAC301,40,BIO103,RA,11:20,12:50
253,BMD,BIO103,Biology I,3.0,27,NIA,RA 11:20 AM - 12:50 PM,SAC316,40,BIO103,RA,11:20,12:50
253,BMD,BIO103,Biology I,3.0,28,APZ,RA 01:00 PM - 02:30 PM,SAC406,40,BIO103,RA,01:00,02:30
253,BMD,BIO103,Biology I,3.0,29,LTB,RA 01:00 PM - 02:30 PM,SAC407,40,BIO103,RA,01:00,02:30
253,BMD,BIO103,Biology I,3.0,3,HRA,ST 08:00 AM - 09:30 AM,SAC406,40,BIO103,ST,08:00,09:30
253,BMD,BIO103,Biology I,3.0,30,RHS,RA 01:00 PM - 02:30 PM,NAC301,40,BIO103,RA,01:00,02:30
253,BMD,BIO103,Biology I,3.0,31,MZAR,RA 01:00 PM - 02:30 PM,NAC993,40,BIO103,RA,01:00,02:30
253,BMD,BIO103,Biology I,3.0,32,ABE,RA 01:00 PM - 02:30 PM,SAC316,40,BIO103,RA,01:00,02:30
253,BMD,BIO103,Biology I,3.0,33,HIM,RA 09:40 AM - 11:10 AM,NAC512,40,BIO103,RA,09:40,11:10
253,BMD,BIO103,Biology I,3.0,34,THN,RA 02:40 PM - 04:10 PM,SAC405,40,BIO103,RA,02:40,04:10
253,BMD,BIO103,Biology I,3.0,35,MBMD,RA 02:40 PM - 04:10 PM,NAC301,40,BIO103,RA,02:40,04:10
253,BMD,BIO103,Biology I,3.0,36,MUNTASIR,RA 02:40 PM - 04:10 PM,SAC316,40,BIO103,RA,02:40,04:10
253,BMD,BIO103,Biology I,3.0,37,RHS,RA 04:20 PM - 05:50 PM,SAC406,40,BIO103,RA,04:20,05:50
253,BMD,BIO103,Biology I,3.0,38,MRIS,RA 04:20 PM - 05:50 PM,SAC511,40,BIO103,RA,04:20,05:50
253,BMD,BIO103,Biology I,3.0,39,FMJ,MW 04:20 PM - 05:50 PM,SAC802,40,BIO103,MW,04:20,05:50
253,BMD,BIO103,Biology I,3.0,4,HRA,ST 02:40 PM - 04:10 PM,SAC401,40,BIO103,ST,02:40,04:10
253,BMD,BIO103,Biology I,3.0,40,FZD,MW 04:20 PM - 05:50 PM,SAC402,40,BIO103,MW,04:20,05:50
253,BMD,BIO103,Biology I,3.0,44,HIM,RA 06:00 PM - 07:30 PM,NAC305,40,BIO103,RA,06:00,07:30
253,BMD,BIO103,Biology I,3.0,5,FZD,ST 09:40 AM - 11:10 AM,NAC301,40,BIO103,ST,09:40,11:10
253,BMD,BIO103,Biology I,3.0,6,HRA,MW 02:40 PM - 04:10 PM,SAC401,40,BIO103,MW,02:40,04:10
253,BMD,BIO103,Biology I,3.0,7,AWN,ST 04:20 PM - 05:50 PM,SAC404,40,BIO103,ST,04:20,05:50
253,BMD,BIO103,Biology I,3.0,8,HRA,MW 08:00 AM - 09:30 AM,SAC406,40,BIO103,MW,08:00,09:30
253,BMD,BIO103,Biology I,3.0,9,FMJ,MW 06:00 PM - 07:30 PM,NAC210,40,BIO103,MW,06:00,07:30
253,BMD,BIO103L,Biology I Lab,1.0,1,KLQ,M 11:20 AM - 02:20 PM,SAC415,20,BIO103L,M,11:20,02:20
253,BMD,BIO103L,Biology I Lab,1.0,10,FSS1,R 11:20 AM - 02:20 PM,SAC415,20,BIO103L,R,11:20,02:20
253,BMD,BIO202L,Basic Microbiology Lab,1.0,7,JSJ,M 11:20 AM - 02:20 PM,SAC413_V,20,BIO202L,M,11:20,02:20
253,BMD,BIO202L,Basic Microbiology Lab,1.0,8,SRS1,T 08:00 AM - 11:00 AM,SAC413_V,20,BIO202L,T,08:00,11:00
253,BMD,BIO202L,Basic Microbiology Lab,1.0,9,SRS1,S 08:00 AM - 11:00 AM,SAC413,20,BIO202L,S,08:00,11:00
253,MAT,BSC201,Basic Science Support- Math & Physics,3.0,1,AK,RA 08:00 AM - 09:30 AM,SAC315,40,BSC201,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,1,Mdt,RA 02:40 PM - 04:10 PM,NAC307,0,BUS112,RA,02:40,04:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,10,MMRh,RA 08:00 AM - 09:30 AM,NAC208,0,BUS112,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,11,Abs,RA 09:40 AM - 11:10 AM,NAC409,0,BUS112,RA,09:40,11:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,12,Abs,RA 08:00 AM - 09:30 AM,NAC409,0,BUS112,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,13,AMO,RA 08:00 AM - 09:30 AM,SAC203,0,BUS112,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,14,AMO,RA 09:40 AM - 11:10 AM,SAC203,0,BUS112,RA,09:40,11:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,16,MMR5,RA 08:00 AM - 09:30 AM,NAC605,0,BUS112,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,17,MMR5,RA 09:40 AM - 11:10 AM,SAC314,40,BUS112,RA,09:40,11:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,18,INZ,MW 01:00 PM - 02:30 PM,NAC992,0,BUS112,MW,01:00,02:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,19,INZ,MW 04:20 PM - 05:50 PM,NAC409,0,BUS112,MW,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,2,Mdt,RA 04:20 PM - 05:50 PM,NAC307,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,20,Mde,RA 04:20 PM - 05:50 PM,SAC208,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,22,MRM2,RA 08:00 AM - 09:30 AM,NAC413,0,BUS112,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,23,KSd,RA 09:40 AM - 11:10 AM,NAC505,0,BUS112,RA,09:40,11:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,24,KMz,RA 02:40 PM - 04:10 PM,NAC207,0,BUS112,RA,02:40,04:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,25,KMz,RA 04:20 PM - 05:50 PM,NAC207,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,26,MTK,ST 06:00 PM - 07:30 PM,SAC208,0,BUS112,ST,06:00,07:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,28,AMKN,RA 04:20 PM - 05:50 PM,SAC315,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,3,JER,RA 04:20 PM - 05:50 PM,NAC208,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,31,AHSr,RA 04:20 PM - 05:50 PM,NAC407,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,32,AHSr,RA 06:00 PM - 07:30 PM,SAC203,0,BUS112,RA,06:00,07:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,34,STRn,RA 01:00 PM - 02:30 PM,NAC207,0,BUS112,RA,01:00,02:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,4,JER,RA 06:00 PM - 07:30 PM,NAC208,0,BUS112,RA,06:00,07:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,5,RKs,RA 02:40 PM - 04:10 PM,NAC409,0,BUS112,RA,02:40,04:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,6,RKs,RA 04:20 PM - 05:50 PM,NAC409,0,BUS112,RA,04:20,05:50
253,MAT,BUS112,Introduction to Business Mathematics,3.0,7,Hmn,RA 08:00 AM - 09:30 AM,NAC508,0,BUS112,RA,08:00,09:30
253,MAT,BUS112,Introduction to Business Mathematics,3.0,8,Hmn,RA 09:40 AM - 11:10 AM,NAC508,0,BUS112,RA,09:40,11:10
253,MAT,BUS112,Introduction to Business Mathematics,3.0,9,MAIm,RA 08:00 AM - 09:30 AM,NAC207,0,BUS112,RA,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,1,BSK,ST 08:00 AM - 09:30 AM,NAC502,40,BUS135,ST,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,10,TBA,MW 04:20 PM - 05:50 PM,NAC210,40,BUS135,MW,04:20,05:50
253,MGT,BUS135,Applied Business Mathematics,3.0,11,SAJ,ST 06:00 PM - 07:30 PM,NAC210,40,BUS135,ST,06:00,07:30
253,MGT,BUS135,Applied Business Mathematics,3.0,12,AZD,RA 08:00 AM - 09:30 AM,NAC205,40,BUS135,RA,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,13,AYQ,RA 08:00 AM - 09:30 AM,NAC305,40,BUS135,RA,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,14,ADS1,RA 08:00 AM - 09:30 AM,NAC502,40,BUS135,RA,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,15,MJA1,RA 08:00 AM - 09:30 AM,NAC507,45,BUS135,RA,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,16,LRn,RA 08:00 AM - 09:30 AM,NAC619,45,BUS135,RA,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,17,MJA1,RA 09:40 AM - 11:10 AM,NAC204,35,BUS135,RA,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,18,MSA3,RA 09:40 AM - 11:10 AM,NAC210,40,BUS135,RA,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,19,LRn,RA 09:40 AM - 11:10 AM,NAC305,40,BUS135,RA,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,2,TBA,ST 09:40 AM - 11:10 AM,NAC308,40,BUS135,ST,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,20,TBA,RA 09:40 AM - 11:10 AM,NAC306,35,BUS135,RA,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,21,AZD,RA 09:40 AM - 11:10 AM,NAC404,40,BUS135,RA,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,22,IMM,RA 02:40 PM - 04:10 PM,NAC308,40,BUS135,RA,02:40,04:10
253,MGT,BUS135,Applied Business Mathematics,3.0,23,MLtR,RA 02:40 PM - 04:10 PM,NAC502,40,BUS135,RA,02:40,04:10
253,MGT,BUS135,Applied Business Mathematics,3.0,24,SQM,RA 02:40 PM - 04:10 PM,NAC504,45,BUS135,RA,02:40,04:10
253,MGT,BUS135,Applied Business Mathematics,3.0,25,IMM,RA 04:20 PM - 05:50 PM,NAC308,40,BUS135,RA,04:20,05:50
253,MGT,BUS135,Applied Business Mathematics,3.0,3,HFN,ST 09:40 AM - 11:10 AM,NAC404,40,BUS135,ST,09:40,11:10
253,MGT,BUS135,Applied Business Mathematics,3.0,4,TBA,ST 01:00 PM - 02:30 PM,NAC504,45,BUS135,ST,01:00,02:30
253,MGT,BUS135,Applied Business Mathematics,3.0,5,HFN,ST 01:00 PM - 02:30 PM,NAC601,40,BUS135,ST,01:00,02:30
253,MGT,BUS135,Applied Business Mathematics,3.0,6,SAJ,ST 04:20 PM - 05:50 PM,NAC307,40,BUS135,ST,04:20,05:50
253,MGT,BUS135,Applied Business Mathematics,3.0,7,BSK,MW 08:00 AM - 09:30 AM,NAC501,40,BUS135,MW,08:00,09:30
253,MGT,BUS135,Applied Business Mathematics,3.0,8,ZTM,MW 11:20 AM - 12:50 PM,NAC502,40,BUS135,MW,11:20,12:50
253,MGT,BUS135,Applied Business Mathematics,3.0,9,FAS,MW 01:00 PM - 02:30 PM,NAC602,40,BUS135,MW,01:00,02:30
253,MGT,BUS172,Introduction to Statistics,3.0,1,TBA,ST 08:00 AM - 09:30 AM,NAC306,0,BUS172,ST,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,10,ARK1,MW 08:00 AM - 09:30 AM,NAC602,40,BUS172,MW,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,11,Mof,MW 01:00 PM - 02:30 PM,NAC501,40,BUS172,MW,01:00,02:30
253,MGT,BUS172,Introduction to Statistics,3.0,12,BSK,ST 06:00 PM - 07:30 PM,NAC404,40,BUS172,ST,06:00,07:30
253,MGT,BUS172,Introduction to Statistics,3.0,13,MKZ,RA 08:00 AM - 09:30 AM,NAC308,40,BUS172,RA,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,14,SRCy,RA 08:00 AM - 09:30 AM,NAC404,40,BUS172,RA,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,15,MMS1,RA 08:00 AM - 09:30 AM,NAC501,40,BUS172,RA,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,16,IAM,RA 09:40 AM - 11:10 AM,NAC205,40,BUS172,RA,09:40,11:10
253,MGT,BUS172,Introduction to Statistics,3.0,17,HDO,RA 09:40 AM - 11:10 AM,NAC308,40,BUS172,RA,09:40,11:10
253,MGT,BUS172,Introduction to Statistics,3.0,18,IAM,RA 11:20 AM - 12:50 PM,NAC205,40,BUS172,RA,11:20,12:50
253,MGT,BUS172,Introduction to Statistics,3.0,19,MKZ,RA 11:20 AM - 12:50 PM,NAC210,40,BUS172,RA,11:20,12:50
253,MGT,BUS172,Introduction to Statistics,3.0,2,MWHB,ST 08:00 AM - 09:30 AM,NAC307,40,BUS172,ST,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,20,SRcY,RA 11:20 AM - 12:50 PM,NAC305,40,BUS172,RA,11:20,12:50
253,MGT,BUS172,Introduction to Statistics,3.0,21,HDO,RA 11:20 AM - 12:50 PM,NAC308,40,BUS172,RA,11:20,12:50
253,MGT,BUS172,Introduction to Statistics,3.0,22,MMs1,RA 11:20 AM - 12:50 PM,NAC504,45,BUS172,RA,11:20,12:50
253,MGT,BUS172,Introduction to Statistics,3.0,23,Min,RA 01:00 PM - 02:30 PM,NAC404,40,BUS172,RA,01:00,02:30
253,MGT,BUS172,Introduction to Statistics,3.0,24,JHK,RA 02:40 PM - 04:10 PM,NAC501,40,BUS172,RA,02:40,04:10
253,MGT,BUS172,Introduction to Statistics,3.0,25,MDRH,RA 04:20 PM - 05:50 PM,NAC404,40,BUS172,RA,04:20,05:50
253,MGT,BUS172,Introduction to Statistics,3.0,26,MLtR,RA 04:20 PM - 05:50 PM,NAC502,40,BUS172,RA,04:20,05:50
253,MGT,BUS172,Introduction to Statistics,3.0,27,SQM,RA 04:20 PM - 05:50 PM,NAC504,45,BUS172,RA,04:20,05:50
253,MGT,BUS172,Introduction to Statistics,3.0,28,TBA,RA 01:00 PM - 02:30 PM,NAC205,40,BUS172,RA,01:00,02:30
253,MGT,BUS172,Introduction to Statistics,3.0,29,MSA3,RA 01:00 PM - 02:30 PM,NAC504,45,BUS172,RA,01:00,02:30
253,MGT,BUS172,Introduction to Statistics,3.0,3,MHM,ST 08:00 AM - 09:30 AM,NAC501,40,BUS172,ST,08:00,09:30
253,MGT,BUS172,Introduction to Statistics,3.0,30,TBA,RA 01:00 PM - 02:30 PM,NAC306,35,BUS172,RA,01:00,02:30
